stn;time;prestah0;tre200h0;rre150h0;su2000h0
BAS;2022051216;982.2;23.6;0;0
BAS;2022051217;982.3;21.5;0;0
BAS;2022051218;982.3;20.7;0;0
BAS;2022051219;982.8;19;0.1;0
BAS;2022051220;983.2;18.4;0;0
BAS;2022051221;984;18;0.1;0
BAS;2022051222;984.3;17.6;0.3;0
BAS;2022051223;984.2;17;0.3;0
BAS;2022051300;983.7;16.6;0.1;0
BAS;2022051301;983.4;16.4;0;0
BAS;2022051302;983.4;16.1;0;0
BAS;2022051303;983.6;16.1;0;0
BAS;2022051304;983.2;16.1;0;0
BAS;2022051305;983.5;16.1;0.1;0
BAS;2022051306;983.7;16.1;0.1;0
BAS;2022051307;984.1;16.5;0;0
BAS;2022051308;984.5;17.2;0;0
BAS;2022051309;985;17.1;0;0
BAS;2022051310;985.1;17.4;0;0
BAS;2022051311;985;18.4;0;0
BAS;2022051312;984.9;19.3;0;0.2
BAS;2022051313;984.7;19.9;0;0.3
BAS;2022051314;984.4;20.7;0;0.7
BAS;2022051315;984.2;20.9;0;0.3
BAS;2022051316;984;20.5;0;0.1
BAS;2022051317;984;20.1;0;0.1
BAS;2022051318;983.9;19.6;0;0.4
BAS;2022051319;984.1;18.5;0;0
BAS;2022051320;984.3;16.3;0;0
BAS;2022051321;984.6;15.7;0;0
BAS;2022051322;984.7;15.4;0;0
BAS;2022051323;984.7;14.2;0;0
BAS;2022051400;984.5;13.7;0;0
BAS;2022051401;984.5;13.1;0;0
BAS;2022051402;984.4;13.1;0;0
BAS;2022051403;984.3;13.3;0;0
BAS;2022051404;984.3;12.7;0;0
BAS;2022051405;984.4;11.9;0;0.4
BAS;2022051406;984.7;13.1;0;0.9
BAS;2022051407;984.9;14.2;0;0.7
BAS;2022051408;984.9;15.8;0;1
BAS;2022051409;984.7;17.7;0;1
BAS;2022051410;984.4;19.4;0;1
BAS;2022051411;984.2;20.8;0;1
BAS;2022051412;983.7;21.9;0;1
BAS;2022051413;983.3;22.5;0;1
BAS;2022051414;982.6;23.3;0;1
BAS;2022051415;982.1;23.7;0;1
BAS;2022051416;981.8;23.9;0;1
BAS;2022051417;981.6;23.7;0;1
BAS;2022051418;981.4;22.8;0;0.8
BAS;2022051419;981.4;21.1;0;0
BAS;2022051420;981.7;18.8;0;0
BAS;2022051421;982;15.5;0;0
BAS;2022051422;982;14.8;0;0
BAS;2022051423;981.9;13.6;0;0
BAS;2022051500;981.9;12.9;0;0
BAS;2022051501;981.4;12.8;0;0
BAS;2022051502;981.3;11.3;0;0
BAS;2022051503;981.3;11.3;0;0
BAS;2022051504;981.4;10.6;0;0
BAS;2022051505;981.4;11.4;0;0.5
BAS;2022051506;981.3;13.2;0;1
BAS;2022051507;981.3;15;0;1
BAS;2022051508;980.9;18.4;0;1
BAS;2022051509;980.6;21.8;0;1
BAS;2022051510;980.5;23.1;0;1
BAS;2022051511;980.2;24.5;0;1
BAS;2022051512;979.7;26;0;1
BAS;2022051513;979;26.9;0;1
BAS;2022051514;978.6;27.4;0;1
BAS;2022051515;978;27.7;0;1
BAS;2022051516;977.6;27.7;0;1
BAS;2022051517;977.2;27.2;0;0.8
BAS;2022051518;977.2;26;0;0
BAS;2022051519;977.5;23.3;0;0
BAS;2022051520;978.1;21.3;0;0
BAS;2022051521;978.7;21.2;0;0
BAS;2022051522;979.4;21.9;0;0
BAS;2022051523;979.7;21;0;0
BAS;2022051600;979.8;19.2;0;0
BAS;2022051601;979.8;18.3;0;0
BAS;2022051602;979.6;17.7;0;0
BAS;2022051603;979.7;16.8;0;0
BAS;2022051604;980.1;16.2;0;0
BAS;2022051605;980.7;16.2;0;0.2
BAS;2022051606;981.4;17.3;0;0.6
BAS;2022051607;982;20;0;0.7
BAS;2022051608;982.8;19;3.5;0.1
BAS;2022051609;983.4;19.2;0;0.1
BAS;2022051610;983.5;20.5;0;0.4
BAS;2022051611;983.6;20.3;0;0.1
BAS;2022051612;983.4;22.2;0;0.7
BAS;2022051613;983.1;22.1;0;0.1
BAS;2022051614;982.9;22.7;0;0.9
BAS;2022051615;982.6;23.8;0;1
BAS;2022051616;982.5;24;0;1
BAS;2022051617;982.3;23.7;0;1
BAS;2022051618;982.5;23.2;0;0.9
BAS;2022051619;983;21.9;0;0
BAS;2022051620;983.8;19.8;0;0
BAS;2022051621;984.3;17.8;0;0
BAS;2022051622;984.4;17.1;0;0
BAS;2022051623;984.5;16.1;0;0
BAS;2022051700;984.4;15.7;0;0
BAS;2022051701;984.3;15.6;0;0
BAS;2022051702;984.1;15;0;0
BAS;2022051703;983.9;14.2;0;0
BAS;2022051704;984;14;0;0
BAS;2022051705;984.3;14.3;0;0.4
BAS;2022051706;984.8;15.1;0;0.6
BAS;2022051707;984.9;16.7;0;1
BAS;2022051708;984.9;18.8;0;1
BAS;2022051709;984.7;21.4;0;1
BAS;2022051710;984.4;22.6;0;1
BAS;2022051711;984;23.9;0;1
BAS;2022051712;983.4;25;0;1
BAS;2022051713;982.9;25.4;0;1
BAS;2022051714;982.3;26.2;0;1
BAS;2022051715;981.8;26.4;0;1
BAS;2022051716;981.5;26.2;0;1
BAS;2022051717;981.3;26.1;0;1
BAS;2022051718;981.4;25.1;0;0.9
BAS;2022051719;981.6;24;0;0
BAS;2022051720;982.1;21.1;0;0
BAS;2022051721;982.7;19.5;0;0
BAS;2022051722;982.9;18.1;0;0
BAS;2022051723;983.1;16.4;0;0
BAS;2022051800;983.2;16.5;0;0
BAS;2022051801;983.4;15.2;0;0
BAS;2022051802;983.7;14.3;0;0
BAS;2022051803;983.9;13.4;0;0
BAS;2022051804;984.3;13.3;0;0
BAS;2022051805;984.6;14.3;0;0.6
BAS;2022051806;985.1;16.2;0;1
BAS;2022051807;985.1;18.6;0;1
BAS;2022051808;985;21.7;0;1
BAS;2022051809;985;23.4;0;1
BAS;2022051810;984.9;24.9;0;1
BAS;2022051811;984.3;26.1;0;1
BAS;2022051812;983.8;27.3;0;1
BAS;2022051813;983.5;27.9;0;1
BAS;2022051814;983.1;28.3;0;1
BAS;2022051815;982.5;28.7;0;1
BAS;2022051816;982.1;28.7;0;1
BAS;2022051817;981.9;28.4;0;1
BAS;2022051818;981.9;27.3;0;0.8
BAS;2022051819;981.9;24.7;0;0
BAS;2022051820;982.1;21.8;0;0
BAS;2022051821;982.5;20.1;0;0
BAS;2022051822;982.9;19.1;0;0
BAS;2022051823;982.9;20.1;0;0
BAS;2022051900;982.8;21.6;0;0
BAS;2022051901;982.8;20.8;0;0
BAS;2022051902;982.8;19.7;0;0
BAS;2022051903;983;18.5;0;0
BAS;2022051904;983.2;17.7;0;0
BAS;2022051905;983.6;17.5;0;0
BAS;2022051906;984.3;18.2;0;0.9
BAS;2022051907;984.7;20.3;0;1
BAS;2022051908;984.8;22.3;0;1
BAS;2022051909;984.7;24.6;0;1
BAS;2022051910;984.3;27.1;0;1
BAS;2022051911;983.8;28.9;0;1
BAS;2022051912;983.5;29.8;0;1
BAS;2022051913;984.3;25.6;1.2;0.2
BAS;2022051914;984.6;22.7;0.6;0.2
BAS;2022051915;984.2;25.4;0;0.6
BAS;2022051916;984;27.1;0;0.9
BAS;2022051917;983.9;27.3;0;0.9
BAS;2022051918;983.8;26.9;0;0.9
BAS;2022051919;984.1;25.2;0;0
BAS;2022051920;984.4;22.4;0;0
BAS;2022051921;984.8;21.4;0;0
BAS;2022051922;985;21.1;0;0
BAS;2022051923;985.2;20.7;0;0
BAS;2022052000;985.4;20.3;0;0
BAS;2022052001;985.3;19.5;0;0
BAS;2022052002;985;19;0;0
BAS;2022052003;984.7;18.7;0;0
BAS;2022052004;984.5;18.2;0;0
BAS;2022052005;984.6;18;0;0.4
BAS;2022052006;984.9;19;0;1
BAS;2022052007;985;20.9;0;1
BAS;2022052008;984.7;23;0;1
BAS;2022052009;984.3;25.6;0;1
BAS;2022052010;983.7;26.7;0;0.7
BAS;2022052011;983;27.7;0;0.6
BAS;2022052012;981.7;29.7;0;1
BAS;2022052013;980.5;31.7;0;1
BAS;2022052014;980;32.1;0;1
BAS;2022052015;980.3;30.2;0;0.6
BAS;2022052016;981;29.7;0;0
BAS;2022052017;980.7;28.9;0;0.3
BAS;2022052018;980.7;28.5;0;0.5
BAS;2022052019;981;27.2;0;0
BAS;2022052020;981.9;26.5;0;0
BAS;2022052021;983.2;25.2;0;0
BAS;2022052022;983.8;22.9;6.6;0
BAS;2022052023;984.8;18.8;8.3;0
BAS;2022052100;985.3;19.1;0.1;0
BAS;2022052101;985.7;18.7;2.2;0
BAS;2022052102;985.9;18.1;0;0
BAS;2022052103;986.2;17.2;0;0
BAS;2022052104;986.3;16.7;0;0
BAS;2022052105;986.5;16.3;0;0.1
BAS;2022052106;986.7;16.1;0;0
BAS;2022052107;986.9;16.7;0;0.8
BAS;2022052108;986.9;17.4;0;1
BAS;2022052109;986.7;18.5;0;0.8
BAS;2022052110;986.2;19.3;0;0.6
BAS;2022052111;985.8;20.5;0;0.9
BAS;2022052112;985.5;21.9;0;1
BAS;2022052113;985.1;22.9;0;1
BAS;2022052114;984.5;23.9;0;1
BAS;2022052115;983.8;23.8;0;1
BAS;2022052116;983;23.8;0;1
BAS;2022052117;982.3;23.5;0;1
BAS;2022052118;981.8;22.9;0;1
BAS;2022052119;981.6;21.8;0;0.3
BAS;2022052120;981.6;20.2;0;0
BAS;2022052121;981.8;17.2;0;0
BAS;2022052122;982;17;0;0
BAS;2022052123;982.1;16;0;0
BAS;2022052200;981.6;15.1;0;0
BAS;2022052201;981.4;13.8;0;0
BAS;2022052202;981.1;12.5;0;0
BAS;2022052203;980.8;12.3;0;0
BAS;2022052204;980.3;12.3;0;0
BAS;2022052205;980;13.2;0;0
BAS;2022052206;979.8;14.1;0;0
BAS;2022052207;979.7;15.6;0;0
BAS;2022052208;979.6;16.8;0;0.1
BAS;2022052209;979.2;18.2;0;0
BAS;2022052210;978.4;20.3;0;0.7
BAS;2022052211;977.9;21.5;0;0.3
BAS;2022052212;976.9;22.9;0;0.6
BAS;2022052213;976.1;23.3;0;0.5
BAS;2022052214;975.4;24.3;0;0.6
BAS;2022052215;974.9;24.8;0;0.6
BAS;2022052216;974.9;24.2;0;0.3
BAS;2022052217;974.4;22.9;0;0
BAS;2022052218;973.1;23.3;0;0
BAS;2022052219;972.5;22.1;0;0
BAS;2022052220;972.7;21.3;0;0
BAS;2022052221;972.7;19.9;0;0
BAS;2022052222;972.7;18.3;0;0
BAS;2022052223;972.4;16.4;0;0
BAS;2022052300;971.6;15.9;0;0
BAS;2022052301;970.8;15.7;0;0
BAS;2022052302;970.4;16.1;0;0
BAS;2022052303;970.3;17.2;0;0
BAS;2022052304;971.2;16.2;0.2;0
BAS;2022052305;970.7;16.2;0;0
BAS;2022052306;969.5;17;0;0
BAS;2022052307;969.2;18.9;0;0.7
BAS;2022052308;968.8;20;0;0.1
BAS;2022052309;968.8;18.8;1.9;0
BAS;2022052310;970;17.3;10.6;0
BAS;2022052311;969.7;19;0;0.2
BAS;2022052312;968.9;21.4;0;0.4
BAS;2022052313;968;22;0;0.4
BAS;2022052314;967.6;21.7;0;0
BAS;2022052315;967.4;21.7;0;0
BAS;2022052316;967.7;21.6;0;0
BAS;2022052317;968.1;20.9;0;0
BAS;2022052318;968.8;20.8;0;0
BAS;2022052319;969.3;20;0;0
BAS;2022052320;969.7;19.5;0;0
BAS;2022052321;970.3;18.6;0;0
BAS;2022052322;970.6;17.6;0;0
BAS;2022052323;970.8;17.3;0;0
BAS;2022052400;970.6;17.2;0;0
BAS;2022052401;970.5;16.9;0;0
BAS;2022052402;970.5;16.6;0;0
BAS;2022052403;970.4;16;0;0
BAS;2022052404;970.4;15.7;0;0
BAS;2022052405;970.8;15.1;0;0
BAS;2022052406;972.7;13;0.1;0
BAS;2022052407;974;12.6;0.1;0
BAS;2022052408;974.2;13.9;0;0.1
BAS;2022052409;974.5;15;0;0.1
BAS;2022052410;974.5;15.8;0;0.2
BAS;2022052411;974.4;17;0;0.5
BAS;2022052412;974.1;17.7;0;0.2
BAS;2022052413;974;17.6;0;0.1
BAS;2022052414;973.7;17.9;0;0.3
BAS;2022052415;973.9;17.4;0;0
BAS;2022052416;973.9;17.5;0;0
BAS;2022052417;974;16.9;0;0
BAS;2022052418;974.6;16.1;0;0
BAS;2022052419;974.8;15.6;0;0
BAS;2022052420;975.4;14.9;0;0
BAS;2022052421;976.1;14.6;0;0
BAS;2022052422;976.4;14.1;0;0
BAS;2022052423;976.8;13.8;0;0
BAS;2022052500;976.9;13;0;0
BAS;2022052501;977.2;13.6;0;0
BAS;2022052502;977.4;13.1;0;0
BAS;2022052503;977.6;12.7;0;0
BAS;2022052504;978.2;12.3;0;0
BAS;2022052505;978.9;11.8;0;0
BAS;2022052506;979.6;13.1;0;0.8
BAS;2022052507;980.2;14.5;0;1
BAS;2022052508;980.6;15.7;0;1
BAS;2022052509;980.8;17.1;0;1
BAS;2022052510;980.8;18.4;0;1
BAS;2022052511;980.8;19;0;0.9
BAS;2022052512;980.9;19.8;0;1
BAS;2022052513;980.8;20.4;0;0.9
BAS;2022052514;980.8;21.2;0;1
BAS;2022052515;980.8;21.5;0;1
BAS;2022052516;981;21.5;0;1
BAS;2022052517;981.3;21;0;1
BAS;2022052518;981.9;19.9;0;0.9
BAS;2022052519;982.6;18.9;0;0.2
BAS;2022052520;983.4;17.3;0;0
BAS;2022052521;984.5;14.8;0;0
BAS;2022052522;984.9;13.5;0;0
BAS;2022052523;985.3;12.9;0;0
BAS;2022052600;985.5;12.3;0;0
BAS;2022052601;985.6;12.6;0;0
BAS;2022052602;985.8;13;0;0
BAS;2022052603;985.9;13.3;0;0
BAS;2022052604;986.1;13.1;0;0
BAS;2022052605;986.5;13.5;0;0.4
BAS;2022052606;986.8;14.8;0;1
BAS;2022052607;987.1;16.7;0;1
BAS;2022052608;987.4;17.9;0;0.9
BAS;2022052609;987.6;19;0;1
BAS;2022052610;987.8;19;0;0.9
BAS;2022052611;987.9;20.1;0;0.4
BAS;2022052612;987.7;20.7;0;0.9
BAS;2022052613;987.6;21;0;0.5
BAS;2022052614;987.4;21.1;0;0.9
BAS;2022052615;987.1;20.9;0;0.7
BAS;2022052616;987;20.4;0;0.4
BAS;2022052617;986.8;20.5;0;1
BAS;2022052618;986.7;19.9;0;1
BAS;2022052619;986.6;18.8;0;0.6
BAS;2022052620;987;17.4;0;0
BAS;2022052621;987.7;15.4;0;0
BAS;2022052622;987.8;14.5;0;0
BAS;2022052623;987.7;13.8;0;0
BAS;2022052700;987.2;13.2;0;0
BAS;2022052701;987;13.4;0;0
BAS;2022052702;986.7;12.8;0;0
BAS;2022052703;986.7;12.7;0;0
BAS;2022052704;986.6;12.2;0;0
BAS;2022052705;986.7;12.9;0;0.7
BAS;2022052706;987;14.8;0;0.4
BAS;2022052707;987.1;16.2;0;0
BAS;2022052708;987.2;17;0;0.2
BAS;2022052709;987.1;17.9;0;0.2
BAS;2022052710;987;18.1;0;0.1
BAS;2022052711;986.9;18.6;0;0.1
BAS;2022052712;986.6;18.8;0;0.2
BAS;2022052713;986.1;20.3;0;0.7
BAS;2022052714;985.7;20.8;0;0.7
BAS;2022052715;985.2;21.3;0;1
BAS;2022052716;984.7;21.1;0;1
BAS;2022052717;984.6;20.2;0;0.5
BAS;2022052718;984.7;19;0;0
BAS;2022052719;984.9;18.4;0;0
BAS;2022052720;985.3;17.7;0;0
BAS;2022052721;985.5;17.1;0;0
BAS;2022052722;985.6;16.5;0;0
BAS;2022052723;985.5;15.7;0;0
BAS;2022052800;985;14.2;0;0
BAS;2022052801;984.4;12.7;0;0
BAS;2022052802;984;11.6;0;0
BAS;2022052803;983.5;11.1;0;0
BAS;2022052804;983.4;10.3;0;0
BAS;2022052805;983.6;11;0;0.2
BAS;2022052806;983.9;12.6;0;0.1
BAS;2022052807;983.9;13.5;0;0.5
BAS;2022052808;983.7;15.1;0;1
BAS;2022052809;983.3;16.2;0;1
BAS;2022052810;983.1;16.7;0;0.9
BAS;2022052811;982.6;17.1;0;0.8
BAS;2022052812;982;18;0;1
BAS;2022052813;981.3;17.8;0;0.5
BAS;2022052814;980.6;18.3;0;0.9
BAS;2022052815;980.1;18.8;0;1
BAS;2022052816;979.4;19.1;0;1
BAS;2022052817;978.9;18.4;0;1
BAS;2022052818;978.7;17.8;0;1
BAS;2022052819;978.7;17;0;0.6
BAS;2022052820;978.6;16.1;0;0
BAS;2022052821;978.5;15.5;0;0
BAS;2022052822;978.1;14.7;0;0
BAS;2022052823;977.6;13.3;0;0
BAS;2022052900;977;12.4;0;0
BAS;2022052901;976.6;11.1;0;0
BAS;2022052902;976.1;10;0;0
BAS;2022052903;975.5;9;0;0
BAS;2022052904;975.3;8.3;0;0
BAS;2022052905;975.3;8.7;0;0.7
BAS;2022052906;975.3;10.5;0;1
BAS;2022052907;975.5;11.4;0;1
BAS;2022052908;975.6;13;0;1
BAS;2022052909;975.5;13.8;0;0.7
BAS;2022052910;975.3;15;0;0.9
BAS;2022052911;975;16.1;0;0.8
BAS;2022052912;974.7;16.5;0;0.7
BAS;2022052913;974.4;17.2;0;0.5
BAS;2022052914;974.3;17.2;0;0.8
BAS;2022052915;974;17.2;0;0.8
BAS;2022052916;973.8;16.9;0;0.9
BAS;2022052917;973.5;16.7;0;1
BAS;2022052918;973.2;15.8;0;0.1
BAS;2022052919;973.3;15;0;0
BAS;2022052920;973.4;14.4;0;0
BAS;2022052921;973.4;14;0;0
BAS;2022052922;973.4;13.1;0;0
BAS;2022052923;973.4;12.4;0;0
BAS;2022053000;973;11.4;0;0
BAS;2022053001;972.8;11.4;0;0
BAS;2022053002;972.5;9.9;0;0
BAS;2022053003;972.5;8.5;0;0
BAS;2022053004;972.8;7.2;0;0
BAS;2022053005;973.2;7.3;0;0.8
BAS;2022053006;973.6;8.6;0;1
BAS;2022053007;974;10.1;0;1
BAS;2022053008;974.1;11.9;0;1
BAS;2022053009;974.2;13.7;0;1
BAS;2022053010;974.3;15.1;0;1
BAS;2022053011;974.3;16.8;0;1
BAS;2022053012;974.3;17.4;0;1
BAS;2022053013;974.1;18.6;0;1
BAS;2022053014;974;19.2;0;1
BAS;2022053015;973.7;19.5;0;1
BAS;2022053016;973.7;20.1;0;1
BAS;2022053017;973.5;19.8;0;1
BAS;2022053018;973.5;19.1;0;1
BAS;2022053019;973.5;18.1;0;0.6
BAS;2022053020;973.9;17.1;0;0
BAS;2022053021;974.6;14.3;0;0
BAS;2022053022;974.8;12.1;0;0
BAS;2022053023;974.8;11.3;0;0
BAS;2022053100;974.8;10.8;0;0
BAS;2022053101;974.7;10.5;0;0
BAS;2022053102;974.9;10;0;0
BAS;2022053103;975.1;10.1;0;0
BAS;2022053104;975.1;9.9;0;0
BAS;2022053105;975.2;10.3;0;0.1
BAS;2022053106;975.4;11.3;0;0.4
BAS;2022053107;975.5;13.8;0;1
BAS;2022053108;975.5;15.9;0;0.5
BAS;2022053109;975.4;17.9;0;0.5
BAS;2022053110;975.3;20.1;0;0.9
BAS;2022053111;975.4;20.7;0;0.3
BAS;2022053112;975.5;20.9;0;0.2
BAS;2022053113;975.1;22.1;0;0.3
BAS;2022053114;975.1;21.6;0;0
BAS;2022053115;975.3;20.7;0;0
BAS;2022053116;975.8;19.9;0;0.1
BAS;2022053117;976;21;0;0.8
BAS;2022053118;976.3;19.4;0;0.3
BAS;2022053119;976.9;18.6;0;0.3
BAS;2022053120;977.3;16.9;0;0
BAS;2022053121;978;15.5;0;0
BAS;2022053122;978.3;14.3;0;0
BAS;2022053123;978.6;13.7;0;0
BAS;2022060100;978.7;13.8;0;0
BAS;2022060101;978.7;12.8;0;0
BAS;2022060102;978.6;12.3;0;0
BAS;2022060103;978.6;11.8;0;0
BAS;2022060104;978.6;11.5;0;0
BAS;2022060105;978.7;11.6;0;0.8
BAS;2022060106;978.9;13.2;0;0.9
BAS;2022060107;978.9;15.2;0;0.9
BAS;2022060108;978.9;17.3;0;0.6
BAS;2022060109;979;19.5;0;0.6
BAS;2022060110;979.1;20.4;0;0
BAS;2022060111;979.4;20.1;0;0
BAS;2022060112;979.5;19.3;0;0
BAS;2022060113;979.3;19.5;0;0
BAS;2022060114;979.4;17.6;0.2;0
BAS;2022060115;979.4;17.2;0.1;0
BAS;2022060116;979.3;16.9;0.4;0
BAS;2022060117;979.3;16.4;0;0
BAS;2022060118;979.3;16;0.1;0
BAS;2022060119;979.5;15.9;0;0
BAS;2022060120;979.5;15.6;0;0
BAS;2022060121;980;15.2;0;0
BAS;2022060122;980.2;14.8;0;0
BAS;2022060123;980.4;14.4;0;0
BAS;2022060200;980.3;14.1;0;0
BAS;2022060201;980.5;13;0;0
BAS;2022060202;980.7;11.8;0;0
BAS;2022060203;980.8;11.6;0;0
BAS;2022060204;980.8;11.6;0;0
BAS;2022060205;981.2;12;0;0
BAS;2022060206;981.5;12.7;0;0.1
BAS;2022060207;981.6;13.8;0;1
BAS;2022060208;981.8;15.4;0;0.1
BAS;2022060209;981.4;18;0;1
BAS;2022060210;981.4;19.4;0;0.1
BAS;2022060211;981.3;20.2;0;0.1
BAS;2022060212;981.2;20.6;0;0
BAS;2022060213;981;20.6;0.1;0
BAS;2022060214;980.8;21.2;0;0.2
BAS;2022060215;980.3;22.3;0;0.5
BAS;2022060216;980.1;22.7;0;0.4
BAS;2022060217;979.8;22.9;0;0.7
BAS;2022060218;979.7;22.4;0;0.8
BAS;2022060219;979.8;21.6;0;0
BAS;2022060220;980;20.7;0;0
BAS;2022060221;980.1;19.1;0;0
BAS;2022060222;980.2;18;0;0
BAS;2022060223;980;18.1;0;0
BAS;2022060300;979.7;17.2;0;0
BAS;2022060301;979.8;15.9;0;0
BAS;2022060302;979.6;15.9;0;0
BAS;2022060303;979.3;15.7;0;0
BAS;2022060304;979.3;14.8;0;0
BAS;2022060305;979.4;15.8;0;0.4
BAS;2022060306;979.5;16.9;0;0.3
BAS;2022060307;979.1;17.7;0;0.1
BAS;2022060308;978.7;18.5;0;0.3
BAS;2022060309;978;21.4;0;0.5
BAS;2022060310;978.5;22.5;0;0.7
BAS;2022060311;979.4;21.3;0.4;0.2
BAS;2022060312;979.5;20.7;0;0
BAS;2022060313;979.1;21.3;0;0
BAS;2022060314;978.7;22.5;0;0
BAS;2022060315;978.4;22;0;0.1
BAS;2022060316;978;23.6;0;0.6
BAS;2022060317;977.7;23.9;0;0.7
BAS;2022060318;977.8;23.6;0;1
BAS;2022060319;977.7;22.4;0;0.6
BAS;2022060320;978;21;0;0
BAS;2022060321;978.5;20.2;0;0
BAS;2022060322;979.1;19.4;0;0
BAS;2022060323;979.5;18.1;0;0
BAS;2022060400;979.4;17.5;0;0
BAS;2022060401;979.6;17;0;0
BAS;2022060402;980.1;16.9;2;0
BAS;2022060403;979;16.7;0;0
BAS;2022060404;981.5;17.3;1.7;0
BAS;2022060405;980.2;16.4;2;0
BAS;2022060406;980.6;16.7;0;0
BAS;2022060407;981;17.2;0;0.3
BAS;2022060408;980.6;19.3;0;0.9
BAS;2022060409;980.4;21.3;0;0.8
BAS;2022060410;980.3;23.3;0;1
BAS;2022060411;980.4;25.3;0;1
BAS;2022060412;980.4;26;0;1
BAS;2022060413;980.3;25.9;0;1
BAS;2022060414;980.4;26.3;0;1
BAS;2022060415;980.1;26.7;0;1
BAS;2022060416;979.7;26.9;0;1
BAS;2022060417;979.3;26.9;0;1
BAS;2022060418;979.1;26;0;0
BAS;2022060419;979.1;25.3;0;0
BAS;2022060420;978.9;24.2;0;0
BAS;2022060421;979;21.6;0;0
BAS;2022060422;978.8;20.1;0;0
BAS;2022060423;978.2;19.6;0;0
BAS;2022060500;977.9;20.5;0;0
BAS;2022060501;977.3;20.4;0;0
BAS;2022060502;976.8;19.5;0;0
BAS;2022060503;977.7;19.1;0.4;0
BAS;2022060504;977.9;18.3;0.1;0
BAS;2022060505;978.7;18.2;0;0
BAS;2022060506;978.8;18.3;0;0
BAS;2022060507;978.4;19.6;0;0.4
BAS;2022060508;978.4;20.4;0;0.2
BAS;2022060509;978.7;20.5;0;0.1
BAS;2022060510;978.4;20.4;0.4;0
BAS;2022060511;978.6;20.6;0;0.1
BAS;2022060512;978.9;22.8;0;0.1
BAS;2022060513;978.7;23.3;0;0
BAS;2022060514;978.5;23.5;0;0.3
BAS;2022060515;978.8;24;0;0.4
BAS;2022060516;980.2;21.6;0;0.2
BAS;2022060517;981;19.2;0;0
BAS;2022060518;981.1;19;0;0.1
BAS;2022060519;981.4;18.9;0;0
BAS;2022060520;981.4;18.4;0;0
BAS;2022060521;981.7;17.3;0;0
BAS;2022060522;982.2;17.2;0;0
BAS;2022060523;982.5;17;0;0
BAS;2022060600;982.6;16.6;0;0
BAS;2022060601;982.4;16.2;0;0
BAS;2022060602;982.2;15.4;0;0
BAS;2022060603;981.9;15.4;0;0
BAS;2022060604;981.8;14.8;0;0
BAS;2022060605;981.8;14.6;0;0.3
BAS;2022060606;982;16.5;0;0.8
BAS;2022060607;982.5;18;0;0.5
BAS;2022060608;982.6;18.8;0;0
BAS;2022060609;982.4;19.5;0;0
BAS;2022060610;982.1;20;0;0
BAS;2022060611;981.7;21.4;0;0.4
BAS;2022060612;981.1;22.4;0;0.5
BAS;2022060613;980.5;23.2;0;0.5
BAS;2022060614;980.1;23;0;0.2
BAS;2022060615;979.8;23.4;0;0.3
BAS;2022060616;979.8;22.9;0;0.1
BAS;2022060617;979.7;22.9;0;0.5
BAS;2022060618;979.7;21.8;0;0.4
BAS;2022060619;979.9;20.9;0;0
BAS;2022060620;980.1;20.3;0;0
BAS;2022060621;980.2;19.8;0;0
BAS;2022060622;980.2;19.4;0;0
BAS;2022060623;980.7;18.1;0;0
BAS;2022060700;980.9;16.9;0;0
BAS;2022060701;981;15.1;1.5;0
BAS;2022060702;980.5;14.3;0.7;0
BAS;2022060703;979.9;14.4;0;0
BAS;2022060704;980;14.6;0;0
BAS;2022060705;980.4;14.7;0;0
BAS;2022060706;980.7;15.1;0;0
BAS;2022060707;980.8;15.7;0;0
BAS;2022060708;980.9;16.5;0;0
BAS;2022060709;980.8;16;1.9;0
BAS;2022060710;980.6;16.1;1.5;0
BAS;2022060711;980;17.4;0.3;0.4
BAS;2022060712;979.6;18.4;0;0.3
BAS;2022060713;979.4;17.4;1;0
BAS;2022060714;979;18.6;0.1;0.4
BAS;2022060715;978.9;19.2;0;0.1
BAS;2022060716;978.7;19.6;0;0.4
BAS;2022060717;978.7;19.6;0;0
BAS;2022060718;978.6;20.3;0;0.9
BAS;2022060719;978.9;19;0;0.7
BAS;2022060720;979.3;17.4;0;0
BAS;2022060721;979.6;15.8;0;0
BAS;2022060722;979.3;15;0;0
BAS;2022060723;978.9;13.5;0;0
BAS;2022060800;978.5;12.6;0;0
BAS;2022060801;978;12.7;0;0
BAS;2022060802;977.4;12.3;0;0
BAS;2022060803;976.9;11.5;0;0
BAS;2022060804;976.6;11.1;0;0
BAS;2022060805;976.3;11.5;0;0.8
BAS;2022060806;976;13.1;0;1
BAS;2022060807;975.6;15.2;0;0.8
BAS;2022060808;975.1;16.5;0;0.1
BAS;2022060809;974.4;19;0;0.9
BAS;2022060810;973.8;20.2;0;0.7
BAS;2022060811;973.6;20.7;0;0
BAS;2022060812;973.3;21;0;0.1
BAS;2022060813;973.9;19.5;0;0
BAS;2022060814;974.5;17.2;0.3;0
BAS;2022060815;974.2;17.3;0.1;0
BAS;2022060816;974.3;16.6;0.7;0
BAS;2022060817;974.2;17.4;0;0.4
BAS;2022060818;974.3;18.4;0;0.3
BAS;2022060819;974.6;17.9;0;0
BAS;2022060820;975.2;16.6;0.4;0
BAS;2022060821;975.1;14.7;0;0
BAS;2022060822;975.5;14.7;0;0
BAS;2022060823;975.6;14.4;0.1;0
